Date,Place,Crop,Production
2016-12-31,Kibungan,White Potato,4356.736
2017-01-31,Kibungan,White Potato,5422.725
2017-02-28,Kibungan,White Potato,6126.975
2017-03-31,Kibungan,White Potato,4389.825
2017-04-30,Kibungan,White Potato,2934.375
2017-05-31,Kibungan,White Potato,3943.8
2017-06-30,Kibungan,White Potato,5704.425
2017-07-31,Kibungan,White Potato,7206.825
2017-08-31,Kibungan,White Potato,1103.325
2017-09-30,Kibungan,White Potato,1478.925
2017-10-31,Kibungan,White Potato,1878
2017-11-30,Kibungan,White Potato,2793.525
2017-12-31,Kibungan,White Potato,3967.275
2018-01-31,Kibungan,White Potato,5370.981
2018-02-28,Kibungan,White Potato,6068.511
2018-03-31,Kibungan,White Potato,4347.937
2018-04-30,Kibungan,White Potato,2906.375
2018-05-31,Kibungan,White Potato,3906.168
2018-06-30,Kibungan,White Potato,5649.993
2018-07-31,Kibungan,White Potato,7138.057
2018-08-31,Kibungan,White Potato,1092.797
2018-09-30,Kibungan,White Potato,1464.813
2018-10-31,Kibungan,White Potato,1860.08
2018-11-30,Kibungan,White Potato,2766.869
2018-12-31,Kibungan,White Potato,3929.419
2019-01-31,Kibungan,White Potato,5309.535
2019-02-28,Kibungan,White Potato,5999.085
2019-03-31,Kibungan,White Potato,4298.195
2019-04-30,Kibungan,White Potato,2873.125
2019-05-31,Kibungan,White Potato,3861.48
2019-06-30,Kibungan,White Potato,5585.355
2019-07-31,Kibungan,White Potato,7056.395
2019-08-31,Kibungan,White Potato,1080.295
2019-09-30,Kibungan,White Potato,1448.055
2019-10-31,Kibungan,White Potato,1838.8
2019-11-30,Kibungan,White Potato,2735.215
2019-12-31,Kibungan,White Potato,3884.465
2015-01-31,La Trinidad,White Potato,35.728
2015-02-28,La Trinidad,White Potato,40.368
2015-03-31,La Trinidad,White Potato,28.922
2015-04-30,La Trinidad,White Potato,19.333
2015-05-31,La Trinidad,White Potato,25.984
2015-06-30,La Trinidad,White Potato,37.584
2015-07-31,La Trinidad,White Potato,47.482
2015-08-31,La Trinidad,White Potato,7.269
2015-09-30,La Trinidad,White Potato,9.744
2015-10-31,La Trinidad,White Potato,12.373
2015-11-30,La Trinidad,White Potato,18.405
2015-12-31,La Trinidad,White Potato,26.138
2016-01-31,La Trinidad,White Potato,34.683
2016-02-29,La Trinidad,White Potato,39.188
2016-03-31,La Trinidad,White Potato,28.077
2016-04-30,La Trinidad,White Potato,18.768
2016-05-31,La Trinidad,White Potato,25.224
2016-06-30,La Trinidad,White Potato,36.485
2016-07-31,La Trinidad,White Potato,46.095
2016-08-31,La Trinidad,White Potato,7.057
2016-09-30,La Trinidad,White Potato,9.459
2016-10-31,La Trinidad,White Potato,12.012
2016-11-30,La Trinidad,White Potato,17.867
2016-12-31,La Trinidad,White Potato,25.375
2017-01-31,La Trinidad,White Potato,47.446
2017-02-28,La Trinidad,White Potato,53.608
2017-03-31,La Trinidad,White Potato,38.409
2017-04-30,La Trinidad,White Potato,25.674
2017-05-31,La Trinidad,White Potato,34.506
2017-06-30,La Trinidad,White Potato,49.911
2017-07-31,La Trinidad,White Potato,63.056
2017-08-31,La Trinidad,White Potato,9.654
2017-09-30,La Trinidad,White Potato,12.94
2017-10-31,La Trinidad,White Potato,16.432
2017-11-30,La Trinidad,White Potato,24.442
2017-12-31,La Trinidad,White Potato,34.712
2018-01-31,La Trinidad,White Potato,46.694
2018-02-28,La Trinidad,White Potato,52.759
2018-03-31,La Trinidad,White Potato,37.8
2018-04-30,La Trinidad,White Potato,25.268
2018-05-31,La Trinidad,White Potato,33.96
2018-06-30,La Trinidad,White Potato,49.12
2018-07-31,La Trinidad,White Potato,62.057
2018-08-31,La Trinidad,White Potato,9.501
2018-09-30,La Trinidad,White Potato,12.735
2018-10-31,La Trinidad,White Potato,16.171
2018-11-30,La Trinidad,White Potato,24.055
2018-12-31,La Trinidad,White Potato,34.162
2019-01-31,La Trinidad,White Potato,208.091
2019-02-28,La Trinidad,White Potato,235.115
2019-03-31,La Trinidad,White Potato,168.454
2019-04-30,La Trinidad,White Potato,112.603
2019-05-31,La Trinidad,White Potato,151.339
2019-06-30,La Trinidad,White Potato,218.9
2019-07-31,La Trinidad,White Potato,276.553
2019-08-31,La Trinidad,White Potato,42.339
2019-09-30,La Trinidad,White Potato,56.752
2019-10-31,La Trinidad,White Potato,72.066
2019-11-30,La Trinidad,White Potato,107.198
2019-12-31,La Trinidad,White Potato,152.239
2015-01-31,Mankayan,White Potato,4583.494
2015-02-28,Mankayan,White Potato,5178.753
2015-03-31,Mankayan,White Potato,3710.447
2015-04-30,Mankayan,White Potato,2480.246
2015-05-31,Mankayan,White Potato,3333.45
2015-06-30,Mankayan,White Potato,4821.597
2015-07-31,Mankayan,White Potato,6091.483
2015-08-31,Mankayan,White Potato,932.572
2015-09-30,Mankayan,White Potato,1250.044
2015-10-31,Mankayan,White Potato,1587.357
2015-11-30,Mankayan,White Potato,2361.194
2015-12-31,Mankayan,White Potato,3353.292
2016-01-31,Mankayan,White Potato,3886.575
2016-02-29,Mankayan,White Potato,4391.325
2016-03-31,Mankayan,White Potato,3146.275
2016-04-30,Mankayan,White Potato,2103.125
2016-05-31,Mankayan,White Potato,2826.6
2016-06-30,Mankayan,White Potato,4088.475
2016-07-31,Mankayan,White Potato,5165.275
2016-08-31,Mankayan,White Potato,790.775
2016-09-30,Mankayan,White Potato,1059.975
2016-10-31,Mankayan,White Potato,1346
2016-11-30,Mankayan,White Potato,2002.175
2016-12-31,Mankayan,White Potato,2843.425
2017-01-31,Mankayan,White Potato,4714.532
2017-02-28,Mankayan,White Potato,5326.809
2017-03-31,Mankayan,White Potato,3816.526
2017-04-30,Mankayan,White Potato,2551.154
2017-05-31,Mankayan,White Potato,3428.751
2017-06-30,Mankayan,White Potato,4959.443
2017-07-31,Mankayan,White Potato,6265.634
2017-08-31,Mankayan,White Potato,959.234
2017-09-30,Mankayan,White Potato,1285.781
2017-10-31,Mankayan,White Potato,1632.738
2017-11-30,Mankayan,White Potato,2428.698
2017-12-31,Mankayan,White Potato,3449.16
2018-01-31,Mankayan,White Potato,4617.447
2018-02-28,Mankayan,White Potato,5217.116
2018-03-31,Mankayan,White Potato,3737.934
2018-04-30,Mankayan,White Potato,2498.619
2018-05-31,Mankayan,White Potato,3358.144
2018-06-30,Mankayan,White Potato,4857.315
2018-07-31,Mankayan,White Potato,6136.608
2018-08-31,Mankayan,White Potato,939.481
2018-09-30,Mankayan,White Potato,1259.304
2018-10-31,Mankayan,White Potato,1599.116
2018-11-30,Mankayan,White Potato,2378.685
2018-12-31,Mankayan,White Potato,3378.133
2019-01-31,Mankayan,White Potato,6069.525
2019-02-28,Mankayan,White Potato,6857.775
2019-03-31,Mankayan,White Potato,4913.425
2019-04-30,Mankayan,White Potato,3284.375
2019-05-31,Mankayan,White Potato,4414.2
2019-06-30,Mankayan,White Potato,6384.825
2019-07-31,Mankayan,White Potato,8066.425
2019-08-31,Mankayan,White Potato,1234.925
2019-09-30,Mankayan,White Potato,1655.325
2019-10-31,Mankayan,White Potato,2102
2019-11-30,Mankayan,White Potato,3126.725
2019-12-31,Mankayan,White Potato,4440.475
2015-01-31,Tuba,White Potato,59.598
2015-02-28,Tuba,White Potato,67.338
2015-03-31,Tuba,White Potato,48.246
2015-04-30,Tuba,White Potato,32.25
2015-05-31,Tuba,White Potato,43.344
2015-06-30,Tuba,White Potato,62.694
2015-07-31,Tuba,White Potato,79.206
2015-08-31,Tuba,White Potato,12.126
2015-09-30,Tuba,White Potato,16.254
2015-10-31,Tuba,White Potato,20.64
2015-11-30,Tuba,White Potato,30.702
2015-12-31,Tuba,White Potato,43.602
2016-01-31,Tuba,White Potato,48.51
2016-02-29,Tuba,White Potato,54.81
2016-03-31,Tuba,White Potato,39.27
2016-04-30,Tuba,White Potato,26.25
2016-05-31,Tuba,White Potato,35.28
2016-06-30,Tuba,White Potato,51.03
2016-07-31,Tuba,White Potato,64.47
2016-08-31,Tuba,White Potato,9.87
2016-09-30,Tuba,White Potato,13.23
2016-10-31,Tuba,White Potato,16.8
2016-11-30,Tuba,White Potato,24.99
2016-12-31,Tuba,White Potato,35.49
2017-01-31,Tuba,White Potato,87.318
2017-02-28,Tuba,White Potato,98.658
2017-03-31,Tuba,White Potato,70.686
2017-04-30,Tuba,White Potato,47.25
2017-05-31,Tuba,White Potato,63.504
2017-06-30,Tuba,White Potato,91.854
2017-07-31,Tuba,White Potato,116.046
2017-08-31,Tuba,White Potato,17.766
2017-09-30,Tuba,White Potato,23.814
2017-10-31,Tuba,White Potato,30.24
2017-11-30,Tuba,White Potato,44.982
2017-12-31,Tuba,White Potato,63.882
2018-01-31,Tuba,White Potato,76.23
2018-02-28,Tuba,White Potato,86.13
2018-03-31,Tuba,White Potato,61.71
2018-04-30,Tuba,White Potato,41.25
2018-05-31,Tuba,White Potato,55.44
2018-06-30,Tuba,White Potato,80.19
2018-07-31,Tuba,White Potato,101.31
2018-08-31,Tuba,White Potato,15.51
2018-09-30,Tuba,White Potato,20.79
2018-10-31,Tuba,White Potato,26.4
2018-11-30,Tuba,White Potato,39.27
2018-12-31,Tuba,White Potato,55.77
2019-01-31,Tuba,White Potato,11.088
2019-02-28,Tuba,White Potato,12.528
2019-03-31,Tuba,White Potato,8.976
2019-04-30,Tuba,White Potato,6
2019-05-31,Tuba,White Potato,8.064
2019-06-30,Tuba,White Potato,11.664
2019-07-31,Tuba,White Potato,14.736
2019-08-31,Tuba,White Potato,2.256
2019-09-30,Tuba,White Potato,3.024
2019-10-31,Tuba,White Potato,3.84
2019-11-30,Tuba,White Potato,5.712
2019-12-31,Tuba,White Potato,8.112
2015-01-31,Tublay,White Potato,10.795
2015-02-28,Tublay,White Potato,12.197
2015-03-31,Tublay,White Potato,8.739
2015-04-30,Tublay,White Potato,5.841
2015-05-31,Tublay,White Potato,7.851
2015-06-30,Tublay,White Potato,11.355
2015-07-31,Tublay,White Potato,14.346
2015-08-31,Tublay,White Potato,2.196
2015-09-30,Tublay,White Potato,2.944
2015-10-31,Tublay,White Potato,3.738
2015-11-30,Tublay,White Potato,5.561
2015-12-31,Tublay,White Potato,7.897
2016-01-31,Tublay,White Potato,16.891
2016-02-29,Tublay,White Potato,19.084
2016-03-31,Tublay,White Potato,13.673
2016-04-30,Tublay,White Potato,9.14
2016-05-31,Tublay,White Potato,12.284
2016-06-30,Tublay,White Potato,17.768
2016-07-31,Tublay,White Potato,22.448
2016-08-31,Tublay,White Potato,3.437
2016-09-30,Tublay,White Potato,4.607
2016-10-31,Tublay,White Potato,5.85
2016-11-30,Tublay,White Potato,8.701
2016-12-31,Tublay,White Potato,12.357
2017-01-31,Tublay,White Potato,26.724
2017-02-28,Tublay,White Potato,30.195
2017-03-31,Tublay,White Potato,21.634
2017-04-30,Tublay,White Potato,14.461
2017-05-31,Tublay,White Potato,19.436
2017-06-30,Tublay,White Potato,28.113
2017-07-31,Tublay,White Potato,35.517
2017-08-31,Tublay,White Potato,5.437
2017-09-30,Tublay,White Potato,7.288
2017-10-31,Tublay,White Potato,9.255
2017-11-30,Tublay,White Potato,13.767
2017-12-31,Tublay,White Potato,19.552
2018-01-31,Tublay,White Potato,21.556
2018-02-28,Tublay,White Potato,24.355
2018-03-31,Tublay,White Potato,17.45
2018-04-30,Tublay,White Potato,11.664
2018-05-31,Tublay,White Potato,15.677
2018-06-30,Tublay,White Potato,22.676
2018-07-31,Tublay,White Potato,28.648
2018-08-31,Tublay,White Potato,4.386
2018-09-30,Tublay,White Potato,5.879
2018-10-31,Tublay,White Potato,7.465
2018-11-30,Tublay,White Potato,11.104
2018-12-31,Tublay,White Potato,15.77
2019-01-31,Tublay,White Potato,31.82
2019-02-28,Tublay,White Potato,35.953
2019-03-31,Tublay,White Potato,25.759
2019-04-30,Tublay,White Potato,17.219
2019-05-31,Tublay,White Potato,23.142
2019-06-30,Tublay,White Potato,33.473
2019-07-31,Tublay,White Potato,42.289
2019-08-31,Tublay,White Potato,6.474
2019-09-30,Tublay,White Potato,8.678
2019-10-31,Tublay,White Potato,11.02
2019-11-30,Tublay,White Potato,16.392
2019-12-31,Tublay,White Potato,23.28
2015-01-31,Atok,Carrots,2316.801
2015-02-28,Atok,Carrots,1648.633
2015-03-31,Atok,Carrots,196.093
2015-04-30,Atok,Carrots,472.076
2015-05-31,Atok,Carrots,748.058
2015-06-30,Atok,Carrots,305.033
2015-07-31,Atok,Carrots,312.296
2015-08-31,Atok,Carrots,341.347
2015-09-30,Atok,Carrots,457.55
2015-10-31,Atok,Carrots,987.727
2015-11-30,Atok,Carrots,3064.859
2015-12-31,Atok,Carrots,3674.926
2016-01-31,Atok,Carrots,1732.138
2016-02-29,Atok,Carrots,1232.587
2016-03-31,Atok,Carrots,146.607
2016-04-30,Atok,Carrots,352.944
2016-05-31,Atok,Carrots,559.28
2016-06-30,Atok,Carrots,228.056
2016-07-31,Atok,Carrots,233.486
2016-08-31,Atok,Carrots,255.205
2016-09-30,Atok,Carrots,342.084
2016-10-31,Atok,Carrots,738.466
2016-11-30,Atok,Carrots,2291.418
2016-12-31,Atok,Carrots,2747.529
2017-01-31,Atok,Carrots,1543.223
2017-02-28,Atok,Carrots,1098.156
2017-03-31,Atok,Carrots,130.618
2017-04-30,Atok,Carrots,314.45
2017-05-31,Atok,Carrots,498.282
2017-06-30,Atok,Carrots,203.183
2017-07-31,Atok,Carrots,208.021
2017-08-31,Atok,Carrots,227.371
2017-09-30,Atok,Carrots,304.774
2017-10-31,Atok,Carrots,657.926
2017-11-30,Atok,Carrots,2041.505
2017-12-31,Atok,Carrots,2447.871
2018-01-31,Atok,Carrots,2098.526
2018-02-28,Atok,Carrots,1493.308
2018-03-31,Atok,Carrots,177.618
2018-04-30,Atok,Carrots,427.599
2018-05-31,Atok,Carrots,677.58
2018-06-30,Atok,Carrots,276.295
2018-07-31,Atok,Carrots,282.873
2018-08-31,Atok,Carrots,309.187
2018-09-30,Atok,Carrots,414.442
2018-10-31,Atok,Carrots,894.669
2018-11-30,Atok,Carrots,2776.106
2018-12-31,Atok,Carrots,3328.696
2019-01-31,Atok,Carrots,1923.305
2019-02-28,Atok,Carrots,1368.622
2019-03-31,Atok,Carrots,162.788
2019-04-30,Atok,Carrots,391.896
2019-05-31,Atok,Carrots,621.005
2019-06-30,Atok,Carrots,253.225
2019-07-31,Atok,Carrots,259.254
2019-08-31,Atok,Carrots,283.371
2019-09-30,Atok,Carrots,379.838
2019-10-31,Atok,Carrots,819.967
2019-11-30,Atok,Carrots,2544.31
2019-12-31,Atok,Carrots,3050.76
2015-01-31,Bakun,Carrots,955.06
2015-02-28,Bakun,Carrots,679.62
2015-03-31,Bakun,Carrots,80.836
2015-04-30,Bakun,Carrots,194.605
2015-05-31,Bakun,Carrots,308.374
2015-06-30,Bakun,Carrots,125.745
2015-07-31,Bakun,Carrots,128.739
2015-08-31,Bakun,Carrots,140.714
2015-09-30,Bakun,Carrots,188.617
2015-10-31,Bakun,Carrots,407.173
2015-11-30,Bakun,Carrots,1263.434
2015-12-31,Bakun,Carrots,1514.924
2016-01-31,Bakun,Carrots,1250.939
2016-02-29,Bakun,Carrots,890.167
2016-03-31,Bakun,Carrots,105.879
2016-04-30,Bakun,Carrots,254.894
2016-05-31,Bakun,Carrots,403.908
2016-06-30,Bakun,Carrots,164.7
2016-07-31,Bakun,Carrots,168.622
2016-08-31,Bakun,Carrots,184.308
2016-09-30,Bakun,Carrots,247.051
2016-10-31,Bakun,Carrots,533.316
2016-11-30,Bakun,Carrots,1654.848
2016-12-31,Bakun,Carrots,1984.249
2017-01-31,Bakun,Carrots,1543.223
2017-02-28,Bakun,Carrots,1098.156
2017-03-31,Bakun,Carrots,130.618
2017-04-30,Bakun,Carrots,314.45
2017-05-31,Bakun,Carrots,498.282
2017-06-30,Bakun,Carrots,203.183
2017-07-31,Bakun,Carrots,208.021
2017-08-31,Bakun,Carrots,227.371
2017-09-30,Bakun,Carrots,304.774
2017-10-31,Bakun,Carrots,657.926
2017-11-30,Bakun,Carrots,2041.505
2017-12-31,Bakun,Carrots,2447.871
2018-01-31,Bakun,Carrots,1261.167
2018-02-28,Bakun,Carrots,897.445
2018-03-31,Bakun,Carrots,106.745
2018-04-30,Bakun,Carrots,256.978
2018-05-31,Bakun,Carrots,407.211
2018-06-30,Bakun,Carrots,166.047
2018-07-31,Bakun,Carrots,170.001
2018-08-31,Bakun,Carrots,185.815
2018-09-30,Bakun,Carrots,249.071
2018-10-31,Bakun,Carrots,537.676
2018-11-30,Bakun,Carrots,1668.377
2018-12-31,Bakun,Carrots,2000.471
2019-01-31,Bakun,Carrots,1313.719
2019-02-28,Bakun,Carrots,934.84
2019-03-31,Bakun,Carrots,111.192
2019-04-30,Bakun,Carrots,267.686
2019-05-31,Bakun,Carrots,424.179
2019-06-30,Bakun,Carrots,172.966
2019-07-31,Bakun,Carrots,177.084
2019-08-31,Bakun,Carrots,193.557
2019-09-30,Bakun,Carrots,259.449
2019-10-31,Bakun,Carrots,560.081
2019-11-30,Bakun,Carrots,1737.897
2019-12-31,Bakun,Carrots,2083.829
2015-01-31,Bokod,Carrots,84.516
2015-02-28,Bokod,Carrots,60.141
2015-03-31,Bokod,Carrots,7.153
2015-04-30,Bokod,Carrots,17.221
2015-05-31,Bokod,Carrots,27.289
2015-06-30,Bokod,Carrots,11.127
2015-07-31,Bokod,Carrots,11.392
2015-08-31,Bokod,Carrots,12.452
2015-09-30,Bokod,Carrots,16.691
2015-10-31,Bokod,Carrots,36.032
2015-11-30,Bokod,Carrots,111.805
2015-12-31,Bokod,Carrots,134.06
2016-01-31,Bokod,Carrots,125.048
2016-02-29,Bokod,Carrots,88.984
2016-03-31,Bokod,Carrots,10.584
2016-04-30,Bokod,Carrots,25.48
2016-05-31,Bokod,Carrots,40.376
2016-06-30,Bokod,Carrots,16.464
2016-07-31,Bokod,Carrots,16.856
2016-08-31,Bokod,Carrots,18.424
2016-09-30,Bokod,Carrots,24.696
2016-10-31,Bokod,Carrots,53.312
2016-11-30,Bokod,Carrots,165.424
2016-12-31,Bokod,Carrots,198.352
2017-01-31,Bokod,Carrots,140.36
2017-02-28,Bokod,Carrots,99.88
2017-03-31,Bokod,Carrots,11.88
2017-04-30,Bokod,Carrots,28.6
2017-05-31,Bokod,Carrots,45.32
2017-06-30,Bokod,Carrots,18.48
2017-07-31,Bokod,Carrots,18.92
2017-08-31,Bokod,Carrots,20.68
2017-09-30,Bokod,Carrots,27.72
2017-10-31,Bokod,Carrots,59.84
2017-11-30,Bokod,Carrots,185.68
2017-12-31,Bokod,Carrots,222.64
2018-01-31,Bokod,Carrots,136.66
2018-02-28,Bokod,Carrots,97.247
2018-03-31,Bokod,Carrots,11.567
2018-04-30,Bokod,Carrots,27.846
2018-05-31,Bokod,Carrots,44.125
2018-06-30,Bokod,Carrots,17.993
2018-07-31,Bokod,Carrots,18.421
2018-08-31,Bokod,Carrots,20.135
2018-09-30,Bokod,Carrots,26.989
2018-10-31,Bokod,Carrots,58.262
2018-11-30,Bokod,Carrots,180.785
2018-12-31,Bokod,Carrots,216.77
2019-01-31,Bokod,Carrots,242.44
2019-02-28,Bokod,Carrots,172.52
2019-03-31,Bokod,Carrots,20.52
2019-04-30,Bokod,Carrots,49.4
2019-05-31,Bokod,Carrots,78.28
2019-06-30,Bokod,Carrots,31.92
2019-07-31,Bokod,Carrots,32.68
2019-08-31,Bokod,Carrots,35.72
2019-09-30,Bokod,Carrots,47.88
2019-10-31,Bokod,Carrots,103.36
2019-11-30,Bokod,Carrots,320.72
2019-12-31,Bokod,Carrots,384.56
2015-01-31,Buguias,Carrots,4931.772
2015-02-28,Buguias,Carrots,3509.443
2015-03-31,Buguias,Carrots,417.423
2015-04-30,Buguias,Carrots,1004.907
2015-05-31,Buguias,Carrots,1592.39
2015-06-30,Buguias,Carrots,649.324
2015-07-31,Buguias,Carrots,664.784
2015-08-31,Buguias,Carrots,726.625
2015-09-30,Buguias,Carrots,973.986
2015-10-31,Buguias,Carrots,2102.574
2015-11-30,Buguias,Carrots,6524.162
2015-12-31,Buguias,Carrots,7822.811
2016-01-31,Buguias,Carrots,7717.886
2016-02-29,Buguias,Carrots,5492.038
2016-03-31,Buguias,Carrots,653.238
2016-04-30,Buguias,Carrots,1572.61
2016-05-31,Buguias,Carrots,2491.982
2016-06-30,Buguias,Carrots,1016.148
2016-07-31,Buguias,Carrots,1040.342
2016-08-31,Buguias,Carrots,1137.118
2016-09-30,Buguias,Carrots,1524.222
2016-10-31,Buguias,Carrots,3290.384
2016-11-30,Buguias,Carrots,10209.868
2016-12-31,Buguias,Carrots,12242.164
2017-01-31,Buguias,Carrots,2006.446
2017-02-28,Buguias,Carrots,1427.785
2017-03-31,Buguias,Carrots,169.825
2017-04-30,Buguias,Carrots,408.837
2017-05-31,Buguias,Carrots,647.849
2017-06-30,Buguias,Carrots,264.172
2017-07-31,Buguias,Carrots,270.461
2017-08-31,Buguias,Carrots,295.621
2017-09-30,Buguias,Carrots,396.257
2017-10-31,Buguias,Carrots,855.413
2017-11-30,Buguias,Carrots,2654.296
2017-12-31,Buguias,Carrots,3182.639
2018-01-31,Buguias,Carrots,5247.311
2018-02-28,Buguias,Carrots,3733.98
2018-03-31,Buguias,Carrots,444.13
2018-04-30,Buguias,Carrots,1069.201
2018-05-31,Buguias,Carrots,1694.273
2018-06-30,Buguias,Carrots,690.869
2018-07-31,Buguias,Carrots,707.318
2018-08-31,Buguias,Carrots,773.115
2018-09-30,Buguias,Carrots,1036.303
2018-10-31,Buguias,Carrots,2237.098
2018-11-30,Buguias,Carrots,6941.584
2018-12-31,Buguias,Carrots,8323.321
2019-01-31,Buguias,Carrots,5817.284
2019-02-28,Buguias,Carrots,4139.572
2019-03-31,Buguias,Carrots,492.372
2019-04-30,Buguias,Carrots,1185.34
2019-05-31,Buguias,Carrots,1878.308
2019-06-30,Buguias,Carrots,765.912
2019-07-31,Buguias,Carrots,784.148
2019-08-31,Buguias,Carrots,857.092
2019-09-30,Buguias,Carrots,1148.868
2019-10-31,Buguias,Carrots,2480.096
2019-11-30,Buguias,Carrots,7695.592
2019-12-31,Buguias,Carrots,9227.416
2015-01-31,Itogon,Carrots,17.864
2015-02-28,Itogon,Carrots,12.712
2015-03-31,Itogon,Carrots,1.512
2015-04-30,Itogon,Carrots,3.64
2015-05-31,Itogon,Carrots,5.768
2015-06-30,Itogon,Carrots,2.352
2015-07-31,Itogon,Carrots,2.408
2015-08-31,Itogon,Carrots,2.632
2015-09-30,Itogon,Carrots,3.528
2015-10-31,Itogon,Carrots,7.616
2015-11-30,Itogon,Carrots,23.632
2015-12-31,Itogon,Carrots,28.336
2016-01-31,Itogon,Carrots,47.85
2016-02-29,Itogon,Carrots,34.05
2016-03-31,Itogon,Carrots,4.05
2016-04-30,Itogon,Carrots,9.75
2016-05-31,Itogon,Carrots,15.45
2016-06-30,Itogon,Carrots,6.3
2016-07-31,Itogon,Carrots,6.45
2016-08-31,Itogon,Carrots,7.05
2016-09-30,Itogon,Carrots,9.45
2016-10-31,Itogon,Carrots,20.4
2016-11-30,Itogon,Carrots,63.3
2016-12-31,Itogon,Carrots,75.9
2017-01-31,Itogon,Carrots,31.9
2017-02-28,Itogon,Carrots,22.7
2017-03-31,Itogon,Carrots,2.7
2017-04-30,Itogon,Carrots,6.5
2017-05-31,Itogon,Carrots,10.3
2017-06-30,Itogon,Carrots,4.2
2017-07-31,Itogon,Carrots,4.3
2017-08-31,Itogon,Carrots,4.7
2017-09-30,Itogon,Carrots,6.3
2017-10-31,Itogon,Carrots,13.6
2017-11-30,Itogon,Carrots,42.2
2017-12-31,Itogon,Carrots,50.6
2018-01-31,Itogon,Carrots,39.875
2018-02-28,Itogon,Carrots,28.375
2018-03-31,Itogon,Carrots,3.375
2018-04-30,Itogon,Carrots,8.125
2018-05-31,Itogon,Carrots,12.875
2018-06-30,Itogon,Carrots,5.25
2018-07-31,Itogon,Carrots,5.375
2018-08-31,Itogon,Carrots,5.875
2018-09-30,Itogon,Carrots,7.875
2018-10-31,Itogon,Carrots,17
2018-11-30,Itogon,Carrots,52.75
2018-12-31,Itogon,Carrots,63.25
2019-01-31,Itogon,Carrots,55.825
2019-02-28,Itogon,Carrots,39.725
2019-03-31,Itogon,Carrots,4.725
2019-04-30,Itogon,Carrots,11.375
2019-05-31,Itogon,Carrots,18.025
2019-06-30,Itogon,Carrots,7.35
2019-07-31,Itogon,Carrots,7.525
2019-08-31,Itogon,Carrots,8.225
2019-09-30,Itogon,Carrots,11.025
2019-10-31,Itogon,Carrots,23.8
2019-11-30,Itogon,Carrots,73.85
2019-12-31,Itogon,Carrots,88.55
2015-01-31,Kabayan,Carrots,1633.28
2015-02-28,Kabayan,Carrots,1162.24
2015-03-31,Kabayan,Carrots,138.24
2015-04-30,Kabayan,Carrots,332.8
2015-05-31,Kabayan,Carrots,527.36
2015-06-30,Kabayan,Carrots,215.04
2015-07-31,Kabayan,Carrots,220.16
2015-08-31,Kabayan,Carrots,240.64
2015-09-30,Kabayan,Carrots,322.56
2015-10-31,Kabayan,Carrots,696.32
2015-11-30,Kabayan,Carrots,2160.64
2015-12-31,Kabayan,Carrots,2590.72
2016-01-31,Kabayan,Carrots,2496.717
2016-02-29,Kabayan,Carrots,1776.661
2016-03-31,Kabayan,Carrots,211.321
2016-04-30,Kabayan,Carrots,508.736
2016-05-31,Kabayan,Carrots,806.15
2016-06-30,Kabayan,Carrots,328.721
